images transferred
everything loaded
cornet_z_vggface_oneobject
runs created?
=> creating model 'cornet_z'
cornet_z
normalization constant Z is set to 391486.3
Epoch: [0][0/690]	Time 11.844 (11.844)	Data 5.604 (5.604)	Loss 10.0466 (10.0466)	
Test [7424/22066]	Net Time 0.403 (0.437)	Cls Time 0.049 (0.051)	Top1: 0.48
Test [7680/22066]	Net Time 0.010 (0.423)	Cls Time 0.045 (0.051)	Top1: 0.49
Test [7936/22066]	Net Time 0.008 (0.410)	Cls Time 0.059 (0.051)	Top1: 0.49
Test [8192/22066]	Net Time 1.294 (0.437)	Cls Time 0.042 (0.051)	Top1: 0.50
Test [8448/22066]	Net Time 0.011 (0.424)	Cls Time 0.049 (0.051)	Top1: 0.49
Test [8704/22066]	Net Time 0.068 (0.414)	Cls Time 0.059 (0.051)	Top1: 0.54
Test [8960/22066]	Net Time 0.010 (0.402)	Cls Time 0.045 (0.051)	Top1: 0.64
Test [9216/22066]	Net Time 1.550 (0.434)	Cls Time 0.037 (0.050)	Top1: 0.63
Test [9472/22066]	Net Time 0.029 (0.423)	Cls Time 0.070 (0.051)	Top1: 0.62
Test [9728/22066]	Net Time 0.009 (0.412)	Cls Time 0.047 (0.051)	Top1: 0.63
Test [9984/22066]	Net Time 0.008 (0.402)	Cls Time 0.060 (0.051)	Top1: 0.65
Test [10240/22066]	Net Time 1.650 (0.433)	Cls Time 0.062 (0.051)	Top1: 0.66
Test [10496/22066]	Net Time 0.058 (0.424)	Cls Time 0.032 (0.051)	Top1: 0.67
Test [10752/22066]	Net Time 0.006 (0.414)	Cls Time 0.061 (0.051)	Top1: 0.65
Test [11008/22066]	Net Time 0.006 (0.405)	Cls Time 0.048 (0.051)	Top1: 0.65
Test [11264/22066]	Net Time 1.498 (0.430)	Cls Time 0.061 (0.051)	Top1: 0.66
Test [11520/22066]	Net Time 0.009 (0.420)	Cls Time 0.049 (0.051)	Top1: 0.65
Test [11776/22066]	Net Time 0.008 (0.411)	Cls Time 0.048 (0.051)	Top1: 0.64
Test [12032/22066]	Net Time 0.009 (0.403)	Cls Time 0.060 (0.051)	Top1: 0.63
Test [12288/22066]	Net Time 0.720 (0.409)	Cls Time 0.049 (0.051)	Top1: 0.69
Test [12544/22066]	Net Time 0.009 (0.401)	Cls Time 0.059 (0.051)	Top1: 0.69
Test [12800/22066]	Net Time 0.012 (0.393)	Cls Time 0.043 (0.051)	Top1: 0.71
Test [13056/22066]	Net Time 0.010 (0.386)	Cls Time 0.046 (0.051)	Top1: 0.71
Test [13312/22066]	Net Time 1.026 (0.398)	Cls Time 0.059 (0.051)	Top1: 0.71
Test [13568/22066]	Net Time 0.015 (0.391)	Cls Time 0.046 (0.051)	Top1: 0.71
Test [13824/22066]	Net Time 0.080 (0.385)	Cls Time 0.039 (0.051)	Top1: 0.69
Test [14080/22066]	Net Time 0.093 (0.380)	Cls Time 0.046 (0.051)	Top1: 0.69
Test [14336/22066]	Net Time 0.707 (0.386)	Cls Time 0.030 (0.051)	Top1: 0.68
Test [14592/22066]	Net Time 0.740 (0.392)	Cls Time 0.059 (0.051)	Top1: 0.67
Test [14848/22066]	Net Time 0.012 (0.385)	Cls Time 0.043 (0.051)	Top1: 0.67
Test [15104/22066]	Net Time 0.148 (0.381)	Cls Time 0.048 (0.050)	Top1: 0.66
Test [15360/22066]	Net Time 0.248 (0.379)	Cls Time 0.038 (0.050)	Top1: 0.65
Test [15616/22066]	Net Time 1.314 (0.394)	Cls Time 0.051 (0.050)	Top1: 0.65
Test [15872/22066]	Net Time 0.011 (0.388)	Cls Time 0.047 (0.050)	Top1: 0.64
Test [16128/22066]	Net Time 0.219 (0.386)	Cls Time 0.059 (0.050)	Top1: 0.64
Test [16384/22066]	Net Time 0.010 (0.380)	Cls Time 0.045 (0.050)	Top1: 0.64
Test [16640/22066]	Net Time 1.215 (0.393)	Cls Time 0.060 (0.050)	Top1: 0.64
Test [16896/22066]	Net Time 0.009 (0.387)	Cls Time 0.059 (0.051)	Top1: 0.63
Test [17152/22066]	Net Time 0.244 (0.385)	Cls Time 0.046 (0.051)	Top1: 0.65
Test [17408/22066]	Net Time 0.009 (0.379)	Cls Time 0.047 (0.050)	Top1: 0.67
Test [17664/22066]	Net Time 0.889 (0.386)	Cls Time 0.059 (0.051)	Top1: 0.66
Test [17920/22066]	Net Time 0.009 (0.381)	Cls Time 0.049 (0.051)	Top1: 0.67
Test [18176/22066]	Net Time 0.691 (0.385)	Cls Time 0.066 (0.051)	Top1: 0.67
Test [18432/22066]	Net Time 0.012 (0.380)	Cls Time 0.075 (0.051)	Top1: 0.67
Test [18688/22066]	Net Time 0.376 (0.380)	Cls Time 0.059 (0.051)	Top1: 0.70
Test [18944/22066]	Net Time 0.009 (0.375)	Cls Time 0.047 (0.051)	Top1: 0.70
Test [19200/22066]	Net Time 1.388 (0.389)	Cls Time 0.063 (0.051)	Top1: 0.70
Test [19456/22066]	Net Time 0.006 (0.384)	Cls Time 0.051 (0.051)	Top1: 0.69
Test [19712/22066]	Net Time 0.007 (0.379)	Cls Time 0.062 (0.051)	Top1: 0.70
Test [19968/22066]	Net Time 0.006 (0.374)	Cls Time 0.061 (0.052)	Top1: 0.70
Test [20224/22066]	Net Time 1.789 (0.392)	Cls Time 0.062 (0.052)	Top1: 0.69
Test [20480/22066]	Net Time 0.009 (0.387)	Cls Time 0.048 (0.052)	Top1: 0.68
Test [20736/22066]	Net Time 0.008 (0.382)	Cls Time 0.048 (0.052)	Top1: 0.68
Test [20992/22066]	Net Time 0.008 (0.378)	Cls Time 0.049 (0.052)	Top1: 0.68
Test [21248/22066]	Net Time 0.876 (0.384)	Cls Time 0.047 (0.052)	Top1: 0.67
Test [21504/22066]	Net Time 0.008 (0.379)	Cls Time 0.060 (0.052)	Top1: 0.67
Test [21760/22066]	Net Time 0.007 (0.375)	Cls Time 0.059 (0.052)	Top1: 0.67
Test [22016/22066]	Net Time 0.008 (0.371)	Cls Time 0.048 (0.052)	Top1: 0.67
Test [22066/22066]	Net Time 0.122 (0.368)	Cls Time 0.009 (0.051)	Top1: 0.67
Epoch: [19][0/690]	Time 3.158 (3.158)	Data 2.984 (2.984)	Loss 9.4724 (9.4724)	
Epoch: [19][10/690]	Time 1.049 (1.115)	Data 0.893 (0.963)	Loss 9.3125 (9.3501)	
Epoch: [19][20/690]	Time 0.148 (0.968)	Data 0.000 (0.816)	Loss 9.3962 (9.3692)	
Epoch: [19][30/690]	Time 3.152 (0.958)	Data 2.992 (0.804)	Loss 9.4650 (9.3711)	
Epoch: [19][40/690]	Time 0.151 (0.850)	Data 0.000 (0.696)	Loss 9.4229 (9.3717)	
Epoch: [19][50/690]	Time 0.963 (0.829)	Data 0.816 (0.676)	Loss 9.3547 (9.3665)	
Epoch: [19][60/690]	Time 1.255 (0.832)	Data 1.110 (0.680)	Loss 9.1598 (9.3613)	
Epoch: [19][70/690]	Time 0.150 (0.848)	Data 0.000 (0.695)	Loss 9.3169 (9.3567)	
Epoch: [19][80/690]	Time 1.933 (0.828)	Data 1.785 (0.675)	Loss 9.2272 (9.3572)	
Epoch: [19][90/690]	Time 0.282 (0.805)	Data 0.136 (0.653)	Loss 9.2735 (9.3530)	
Epoch: [19][100/690]	Time 0.144 (0.817)	Data 0.000 (0.665)	Loss 9.3933 (9.3545)	
Epoch: [19][110/690]	Time 2.198 (0.822)	Data 2.039 (0.669)	Loss 9.4847 (9.3495)	
Epoch: [19][120/690]	Time 0.145 (0.811)	Data 0.000 (0.659)	Loss 9.1637 (9.3472)	
Epoch: [19][130/690]	Time 1.970 (0.822)	Data 1.823 (0.670)	Loss 9.4708 (9.3447)	
Epoch: [19][140/690]	Time 0.148 (0.811)	Data 0.000 (0.659)	Loss 9.2135 (9.3397)	
Epoch: [19][150/690]	Time 0.147 (0.803)	Data 0.000 (0.651)	Loss 9.3096 (9.3394)	
Epoch: [19][160/690]	Time 0.159 (0.815)	Data 0.000 (0.663)	Loss 9.3353 (9.3401)	
Epoch: [19][170/690]	Time 0.146 (0.799)	Data 0.000 (0.647)	Loss 9.1518 (9.3383)	
Epoch: [19][180/690]	Time 1.790 (0.812)	Data 1.610 (0.660)	Loss 9.3818 (9.3349)	
Epoch: [19][190/690]	Time 0.145 (0.799)	Data 0.000 (0.647)	Loss 9.1963 (9.3303)	
Epoch: [19][200/690]	Time 0.830 (0.804)	Data 0.678 (0.652)	Loss 9.5416 (9.3315)	
Epoch: [19][210/690]	Time 0.159 (0.803)	Data 0.000 (0.650)	Loss 9.2674 (9.3284)	
Epoch: [19][220/690]	Time 1.923 (0.807)	Data 1.767 (0.655)	Loss 9.3311 (9.3265)	
Epoch: [19][230/690]	Time 0.157 (0.798)	Data 0.000 (0.646)	Loss 9.3005 (9.3244)	
Epoch: [19][240/690]	Time 0.161 (0.805)	Data 0.000 (0.653)	Loss 9.4569 (9.3247)	
Epoch: [19][250/690]	Time 0.145 (0.800)	Data 0.000 (0.647)	Loss 9.4364 (9.3277)	
Epoch: [19][260/690]	Time 0.159 (0.800)	Data 0.000 (0.647)	Loss 9.1948 (9.3279)	
Epoch: [19][270/690]	Time 0.148 (0.806)	Data 0.000 (0.653)	Loss 9.2752 (9.3298)	
Epoch: [19][280/690]	Time 0.145 (0.798)	Data 0.000 (0.645)	Loss 9.2589 (9.3285)	
Epoch: [19][290/690]	Time 0.172 (0.808)	Data 0.000 (0.656)	Loss 9.3792 (9.3275)	
Epoch: [19][300/690]	Time 0.159 (0.803)	Data 0.000 (0.650)	Loss 9.4261 (9.3272)	
Epoch: [19][310/690]	Time 0.157 (0.808)	Data 0.000 (0.655)	Loss 9.4458 (9.3279)	
Epoch: [19][320/690]	Time 0.157 (0.805)	Data 0.000 (0.652)	Loss 9.4677 (9.3305)	
Epoch: [19][330/690]	Time 0.145 (0.806)	Data 0.000 (0.653)	Loss 9.2024 (9.3302)	
Epoch: [19][340/690]	Time 0.144 (0.802)	Data 0.000 (0.649)	Loss 9.5339 (9.3306)	
Epoch: [19][350/690]	Time 0.963 (0.805)	Data 0.818 (0.652)	Loss 9.4054 (9.3303)	
Epoch: [19][360/690]	Time 2.042 (0.804)	Data 1.898 (0.651)	Loss 9.1088 (9.3289)	
Epoch: [19][370/690]	Time 1.587 (0.802)	Data 1.442 (0.649)	Loss 9.3200 (9.3284)	
Epoch: [19][380/690]	Time 0.146 (0.803)	Data 0.000 (0.650)	Loss 9.3439 (9.3255)	
Epoch: [19][390/690]	Time 0.148 (0.798)	Data 0.000 (0.645)	Loss 9.2261 (9.3229)	
Epoch: [19][400/690]	Time 0.840 (0.800)	Data 0.694 (0.648)	Loss 9.3363 (9.3220)	
Epoch: [19][410/690]	Time 0.154 (0.799)	Data 0.000 (0.647)	Loss 9.3486 (9.3206)	
Epoch: [19][420/690]	Time 0.227 (0.800)	Data 0.081 (0.647)	Loss 9.2220 (9.3204)	
Epoch: [19][430/690]	Time 0.155 (0.803)	Data 0.000 (0.650)	Loss 9.2258 (9.3186)	
Epoch: [19][440/690]	Time 0.145 (0.797)	Data 0.000 (0.645)	Loss 9.2912 (9.3185)	
Epoch: [19][450/690]	Time 0.147 (0.799)	Data 0.000 (0.646)	Loss 9.2124 (9.3151)	
Epoch: [19][460/690]	Time 0.144 (0.803)	Data 0.000 (0.650)	Loss 9.1083 (9.3134)	
Epoch: [19][470/690]	Time 0.183 (0.799)	Data 0.000 (0.646)	Loss 9.2499 (9.3107)	
Epoch: [19][480/690]	Time 0.147 (0.799)	Data 0.000 (0.646)	Loss 9.2526 (9.3092)	
Epoch: [19][490/690]	Time 1.983 (0.800)	Data 1.805 (0.647)	Loss 9.1182 (9.3077)	
Epoch: [19][500/690]	Time 0.158 (0.800)	Data 0.000 (0.647)	Loss 9.2165 (9.3063)	
Epoch: [19][510/690]	Time 2.291 (0.801)	Data 2.145 (0.648)	Loss 9.2247 (9.3060)	
Epoch: [19][520/690]	Time 0.465 (0.800)	Data 0.318 (0.647)	Loss 9.2173 (9.3059)	
Epoch: [19][530/690]	Time 1.791 (0.798)	Data 1.645 (0.645)	Loss 9.0815 (9.3056)	
Epoch: [19][540/690]	Time 0.148 (0.801)	Data 0.000 (0.648)	Loss 9.1882 (9.3047)	
Epoch: [19][550/690]	Time 0.652 (0.798)	Data 0.508 (0.645)	Loss 9.2248 (9.3031)	
Epoch: [19][560/690]	Time 1.877 (0.799)	Data 1.733 (0.646)	Loss 9.2454 (9.3032)	
Epoch: [19][570/690]	Time 0.147 (0.797)	Data 0.000 (0.643)	Loss 9.3342 (9.3021)	
Epoch: [19][580/690]	Time 0.146 (0.800)	Data 0.000 (0.646)	Loss 9.3444 (9.3016)	
Epoch: [19][590/690]	Time 0.144 (0.797)	Data 0.000 (0.644)	Loss 9.3368 (9.3009)	
Epoch: [19][600/690]	Time 0.415 (0.801)	Data 0.257 (0.648)	Loss 9.1181 (9.2998)	
Epoch: [19][610/690]	Time 0.147 (0.800)	Data 0.000 (0.647)	Loss 9.3640 (9.3003)	
Epoch: [19][620/690]	Time 2.066 (0.801)	Data 1.922 (0.648)	Loss 9.0326 (9.2991)	
Epoch: [19][630/690]	Time 0.150 (0.801)	Data 0.000 (0.647)	Loss 9.3051 (9.2985)	
Epoch: [19][640/690]	Time 2.126 (0.801)	Data 1.980 (0.648)	Loss 9.3817 (9.2985)	
Epoch: [19][650/690]	Time 1.006 (0.799)	Data 0.850 (0.646)	Loss 9.2869 (9.2982)	
Epoch: [19][660/690]	Time 3.247 (0.803)	Data 3.089 (0.650)	Loss 9.1719 (9.2971)	
Epoch: [19][670/690]	Time 0.143 (0.799)	Data 0.000 (0.646)	Loss 9.2343 (9.2957)	
Epoch: [19][680/690]	Time 0.615 (0.798)	Data 0.471 (0.645)	Loss 9.3278 (9.2941)	
Test [256/22066]	Net Time 2.455 (2.455)	Cls Time 0.045 (0.045)	Top1: 0.39
Test [512/22066]	Net Time 0.097 (1.276)	Cls Time 0.050 (0.047)	Top1: 0.20
Test [768/22066]	Net Time 0.009 (0.854)	Cls Time 0.047 (0.047)	Top1: 0.13
Test [1024/22066]	Net Time 0.013 (0.644)	Cls Time 0.044 (0.046)	Top1: 0.10
Test [1280/22066]	Net Time 1.020 (0.719)	Cls Time 0.049 (0.047)	Top1: 0.08
Test [1536/22066]	Net Time 0.707 (0.717)	Cls Time 0.059 (0.049)	Top1: 0.33
Test [1792/22066]	Net Time 0.009 (0.616)	Cls Time 0.060 (0.050)	Top1: 0.39
Test [2048/22066]	Net Time 0.019 (0.541)	Cls Time 0.036 (0.049)	Top1: 0.39
Test [2304/22066]	Net Time 0.478 (0.534)	Cls Time 0.051 (0.049)	Top1: 0.43
Test [2560/22066]	Net Time 0.632 (0.544)	Cls Time 0.051 (0.049)	Top1: 0.47
Test [2816/22066]	Net Time 0.010 (0.495)	Cls Time 0.058 (0.050)	Top1: 0.46
Test [3072/22066]	Net Time 0.009 (0.455)	Cls Time 0.048 (0.050)	Top1: 0.49
Test [3328/22066]	Net Time 1.190 (0.511)	Cls Time 0.034 (0.049)	Top1: 0.57
Test [3584/22066]	Net Time 0.126 (0.484)	Cls Time 0.047 (0.048)	Top1: 0.56
Test [3840/22066]	Net Time 0.011 (0.452)	Cls Time 0.080 (0.051)	Top1: 0.55
Test [4096/22066]	Net Time 0.009 (0.425)	Cls Time 0.059 (0.051)	Top1: 0.63
Test [4352/22066]	Net Time 1.388 (0.481)	Cls Time 0.063 (0.052)	Top1: 0.60
Test [4608/22066]	Net Time 0.006 (0.455)	Cls Time 0.049 (0.052)	Top1: 0.59
Test [4864/22066]	Net Time 0.010 (0.431)	Cls Time 0.048 (0.051)	Top1: 0.58
Test [5120/22066]	Net Time 0.012 (0.410)	Cls Time 0.044 (0.051)	Top1: 0.57
Test [5376/22066]	Net Time 1.552 (0.465)	Cls Time 0.060 (0.052)	Top1: 0.58
Test [5632/22066]	Net Time 0.009 (0.444)	Cls Time 0.047 (0.051)	Top1: 0.59
Test [5888/22066]	Net Time 0.009 (0.425)	Cls Time 0.060 (0.052)	Top1: 0.63
Test [6144/22066]	Net Time 0.009 (0.408)	Cls Time 0.049 (0.052)	Top1: 0.63
Test [6400/22066]	Net Time 1.091 (0.435)	Cls Time 0.046 (0.051)	Top1: 0.67
Test [6656/22066]	Net Time 0.009 (0.419)	Cls Time 0.048 (0.051)	Top1: 0.69
Test [6912/22066]	Net Time 0.009 (0.404)	Cls Time 0.059 (0.052)	Top1: 0.69
Test [7168/22066]	Net Time 0.193 (0.396)	Cls Time 0.043 (0.051)	Top1: 0.73
Test [7424/22066]	Net Time 1.436 (0.432)	Cls Time 0.058 (0.051)	Top1: 0.75
Test [7680/22066]	Net Time 0.009 (0.418)	Cls Time 0.047 (0.051)	Top1: 0.73
Test [7936/22066]	Net Time 0.009 (0.405)	Cls Time 0.059 (0.052)	Top1: 0.73
Test [8192/22066]	Net Time 0.295 (0.401)	Cls Time 0.046 (0.051)	Top1: 0.71
Test [8448/22066]	Net Time 0.826 (0.414)	Cls Time 0.059 (0.052)	Top1: 0.69
Test [8704/22066]	Net Time 0.010 (0.402)	Cls Time 0.048 (0.051)	Top1: 0.69
Test [8960/22066]	Net Time 0.025 (0.391)	Cls Time 0.051 (0.051)	Top1: 0.69
Test [9216/22066]	Net Time 0.617 (0.398)	Cls Time 0.049 (0.051)	Top1: 0.68
Test [9472/22066]	Net Time 0.377 (0.397)	Cls Time 0.048 (0.051)	Top1: 0.68
Test [9728/22066]	Net Time 0.009 (0.387)	Cls Time 0.060 (0.052)	Top1: 0.68
Test [9984/22066]	Net Time 0.008 (0.377)	Cls Time 0.047 (0.051)	Top1: 0.67
Test [10240/22066]	Net Time 1.417 (0.403)	Cls Time 0.060 (0.052)	Top1: 0.65
Test [10496/22066]	Net Time 0.009 (0.394)	Cls Time 0.049 (0.052)	Top1: 0.64
Test [10752/22066]	Net Time 0.010 (0.384)	Cls Time 0.046 (0.051)	Top1: 0.64
Test [11008/22066]	Net Time 0.008 (0.376)	Cls Time 0.059 (0.052)	Top1: 0.63
Test [11264/22066]	Net Time 1.514 (0.402)	Cls Time 0.060 (0.052)	Top1: 0.62
Test [11520/22066]	Net Time 0.009 (0.393)	Cls Time 0.047 (0.052)	Top1: 0.67
Test [11776/22066]	Net Time 0.010 (0.385)	Cls Time 0.047 (0.052)	Top1: 0.66
Test [12032/22066]	Net Time 0.016 (0.377)	Cls Time 0.042 (0.051)	Top1: 0.66
Test [12288/22066]	Net Time 1.662 (0.403)	Cls Time 0.060 (0.052)	Top1: 0.65
Test [12544/22066]	Net Time 0.011 (0.395)	Cls Time 0.044 (0.051)	Top1: 0.66
Test [12800/22066]	Net Time 0.009 (0.388)	Cls Time 0.048 (0.051)	Top1: 0.65
Test [13056/22066]	Net Time 0.010 (0.380)	Cls Time 0.059 (0.051)	Top1: 0.66
Test [13312/22066]	Net Time 1.205 (0.396)	Cls Time 0.046 (0.051)	Top1: 0.65
Test [13568/22066]	Net Time 0.038 (0.389)	Cls Time 0.062 (0.052)	Top1: 0.67
Test [13824/22066]	Net Time 0.010 (0.382)	Cls Time 0.059 (0.052)	Top1: 0.67
Test [14080/22066]	Net Time 0.009 (0.376)	Cls Time 0.048 (0.052)	Top1: 0.65
Test [14336/22066]	Net Time 1.473 (0.395)	Cls Time 0.060 (0.052)	Top1: 0.66
Test [14592/22066]	Net Time 0.032 (0.389)	Cls Time 0.032 (0.051)	Top1: 0.68
Test [14848/22066]	Net Time 0.029 (0.383)	Cls Time 0.071 (0.052)	Top1: 0.68
Test [15104/22066]	Net Time 0.008 (0.376)	Cls Time 0.047 (0.052)	Top1: 0.68
Test [15360/22066]	Net Time 1.172 (0.390)	Cls Time 0.060 (0.052)	Top1: 0.67
Test [15616/22066]	Net Time 0.008 (0.383)	Cls Time 0.060 (0.052)	Top1: 0.66
Test [15872/22066]	Net Time 0.009 (0.377)	Cls Time 0.059 (0.052)	Top1: 0.67
Test [16128/22066]	Net Time 0.009 (0.371)	Cls Time 0.048 (0.052)	Top1: 0.66
Test [16384/22066]	Net Time 1.065 (0.382)	Cls Time 0.060 (0.052)	Top1: 0.65
Test [16640/22066]	Net Time 0.009 (0.377)	Cls Time 0.049 (0.052)	Top1: 0.65
Test [16896/22066]	Net Time 0.012 (0.371)	Cls Time 0.056 (0.052)	Top1: 0.65
Test [17152/22066]	Net Time 0.021 (0.366)	Cls Time 0.054 (0.052)	Top1: 0.68
Test [17408/22066]	Net Time 0.982 (0.375)	Cls Time 0.049 (0.052)	Top1: 0.68
Test [17664/22066]	Net Time 0.027 (0.370)	Cls Time 0.039 (0.052)	Top1: 0.69
Test [17920/22066]	Net Time 0.198 (0.367)	Cls Time 0.047 (0.052)	Top1: 0.68
Test [18176/22066]	Net Time 0.008 (0.362)	Cls Time 0.059 (0.052)	Top1: 0.69
Test [18432/22066]	Net Time 1.800 (0.382)	Cls Time 0.060 (0.052)	Top1: 0.69
Test [18688/22066]	Net Time 0.009 (0.377)	Cls Time 0.048 (0.052)	Top1: 0.69
Test [18944/22066]	Net Time 0.009 (0.372)	Cls Time 0.049 (0.052)	Top1: 0.70
Test [19200/22066]	Net Time 0.088 (0.368)	Cls Time 0.030 (0.052)	Top1: 0.70
Test [19456/22066]	Net Time 1.396 (0.382)	Cls Time 0.059 (0.052)	Top1: 0.70
Test [19712/22066]	Net Time 0.064 (0.378)	Cls Time 0.039 (0.052)	Top1: 0.70
Test [19968/22066]	Net Time 0.008 (0.373)	Cls Time 0.060 (0.052)	Top1: 0.70
Test [20224/22066]	Net Time 0.008 (0.368)	Cls Time 0.061 (0.052)	Top1: 0.69
Test [20480/22066]	Net Time 0.910 (0.375)	Cls Time 0.060 (0.052)	Top1: 0.68
Test [20736/22066]	Net Time 0.008 (0.371)	Cls Time 0.049 (0.052)	Top1: 0.67
Test [20992/22066]	Net Time 0.008 (0.366)	Cls Time 0.048 (0.052)	Top1: 0.67
Test [21248/22066]	Net Time 0.008 (0.362)	Cls Time 0.047 (0.052)	Top1: 0.66
Test [21504/22066]	Net Time 0.915 (0.368)	Cls Time 0.060 (0.052)	Top1: 0.65
Test [21760/22066]	Net Time 0.007 (0.364)	Cls Time 0.049 (0.052)	Top1: 0.65
Test [22016/22066]	Net Time 0.006 (0.360)	Cls Time 0.052 (0.052)	Top1: 0.64
Test [22066/22066]	Net Time 0.007 (0.356)	Cls Time 0.011 (0.051)	Top1: 0.64
Epoch: [20][0/690]	Time 3.279 (3.279)	Data 3.121 (3.121)	Loss 9.0541 (9.0541)	
Epoch: [20][10/690]	Time 0.157 (1.160)	Data 0.000 (1.005)	Loss 9.1625 (9.0940)	
Epoch: [20][20/690]	Time 0.144 (0.899)	Data 0.000 (0.744)	Loss 9.1547 (9.0996)	
Epoch: [20][30/690]	Time 3.484 (0.957)	Data 3.301 (0.801)	Loss 8.9256 (9.0555)	
Epoch: [20][40/690]	Time 0.149 (0.864)	Data 0.000 (0.708)	Loss 9.0454 (9.0320)	
Epoch: [20][50/690]	Time 0.608 (0.838)	Data 0.451 (0.682)	Loss 8.9883 (9.0202)	
Epoch: [20][60/690]	Time 3.455 (0.868)	Data 3.286 (0.712)	Loss 8.9547 (9.0288)	
Epoch: [20][70/690]	Time 0.158 (0.836)	Data 0.000 (0.681)	Loss 8.9391 (9.0378)	
Epoch: [20][80/690]	Time 1.221 (0.823)	Data 1.076 (0.669)	Loss 9.0595 (9.0365)	
Epoch: [20][90/690]	Time 2.091 (0.837)	Data 1.946 (0.683)	Loss 8.9892 (9.0335)	
Epoch: [20][100/690]	Time 0.210 (0.830)	Data 0.000 (0.676)	Loss 8.8292 (9.0189)	
Epoch: [20][110/690]	Time 1.958 (0.836)	Data 1.803 (0.682)	Loss 8.8326 (9.0090)	
Epoch: [20][120/690]	Time 0.157 (0.822)	Data 0.000 (0.667)	Loss 9.0094 (9.0027)	
Epoch: [20][130/690]	Time 1.052 (0.816)	Data 0.893 (0.662)	Loss 8.9804 (8.9987)	
Epoch: [20][140/690]	Time 0.169 (0.825)	Data 0.000 (0.671)	Loss 9.1471 (8.9993)	
Epoch: [20][150/690]	Time 0.146 (0.821)	Data 0.000 (0.666)	Loss 8.9324 (8.9984)	
Epoch: [20][160/690]	Time 0.145 (0.828)	Data 0.000 (0.673)	Loss 8.8796 (8.9966)	
Epoch: [20][170/690]	Time 0.148 (0.811)	Data 0.000 (0.656)	Loss 8.8637 (8.9926)	
Epoch: [20][180/690]	Time 2.170 (0.821)	Data 2.005 (0.666)	Loss 8.9958 (8.9890)	
Epoch: [20][190/690]	Time 0.149 (0.812)	Data 0.000 (0.657)	Loss 9.0667 (8.9874)	
Epoch: [20][200/690]	Time 0.594 (0.810)	Data 0.452 (0.656)	Loss 8.9505 (8.9888)	
Epoch: [20][210/690]	Time 1.317 (0.813)	Data 1.170 (0.658)	Loss 8.8868 (8.9907)	
Epoch: [20][220/690]	Time 0.347 (0.808)	Data 0.204 (0.654)	Loss 9.0177 (8.9873)	
Epoch: [20][230/690]	Time 0.149 (0.809)	Data 0.000 (0.655)	Loss 8.9451 (8.9871)	
Epoch: [20][240/690]	Time 2.773 (0.814)	Data 2.615 (0.660)	Loss 8.9209 (8.9888)	
Epoch: [20][250/690]	Time 0.145 (0.803)	Data 0.000 (0.649)	Loss 8.8284 (8.9867)	
Epoch: [20][260/690]	Time 0.962 (0.806)	Data 0.815 (0.652)	Loss 8.9486 (8.9851)	
Epoch: [20][270/690]	Time 0.146 (0.801)	Data 0.000 (0.647)	Loss 9.1818 (8.9855)	
Epoch: [20][280/690]	Time 3.476 (0.809)	Data 3.316 (0.655)	Loss 9.0034 (8.9868)	
Epoch: [20][290/690]	Time 0.386 (0.806)	Data 0.227 (0.652)	Loss 9.0410 (8.9881)	
Epoch: [20][300/690]	Time 3.141 (0.809)	Data 2.983 (0.656)	Loss 9.2359 (8.9889)	
Epoch: [20][310/690]	Time 0.147 (0.801)	Data 0.000 (0.648)	Loss 9.1799 (8.9924)	
Epoch: [20][320/690]	Time 1.176 (0.800)	Data 1.029 (0.647)	Loss 8.9958 (8.9943)	
Epoch: [20][330/690]	Time 2.102 (0.803)	Data 1.956 (0.650)	Loss 8.9662 (8.9933)	
Epoch: [20][340/690]	Time 0.141 (0.804)	Data 0.000 (0.651)	Loss 8.7851 (8.9902)	
Epoch: [20][350/690]	Time 2.034 (0.803)	Data 1.888 (0.650)	Loss 9.1264 (8.9882)	
Epoch: [20][360/690]	Time 3.298 (0.806)	Data 3.130 (0.652)	Loss 9.0967 (8.9882)	
Epoch: [20][370/690]	Time 0.144 (0.804)	Data 0.000 (0.651)	Loss 8.9380 (8.9869)	
Epoch: [20][380/690]	Time 2.673 (0.806)	Data 2.516 (0.652)	Loss 9.0965 (8.9880)	
Epoch: [20][390/690]	Time 0.146 (0.802)	Data 0.000 (0.649)	Loss 8.9504 (8.9885)	
Epoch: [20][400/690]	Time 2.195 (0.802)	Data 2.040 (0.649)	Loss 8.9608 (8.9863)	
Epoch: [20][410/690]	Time 3.301 (0.805)	Data 3.150 (0.652)	Loss 9.0153 (8.9843)	
Epoch: [20][420/690]	Time 0.148 (0.802)	Data 0.000 (0.648)	Loss 8.8529 (8.9819)	
Epoch: [20][430/690]	Time 1.962 (0.801)	Data 1.815 (0.647)	Loss 9.0080 (8.9809)	
Epoch: [20][440/690]	Time 0.146 (0.801)	Data 0.000 (0.647)	Loss 8.9745 (8.9815)	
Epoch: [20][450/690]	Time 1.371 (0.799)	Data 1.179 (0.645)	Loss 8.9903 (8.9812)	
Epoch: [20][460/690]	Time 1.252 (0.800)	Data 1.107 (0.646)	Loss 8.9458 (8.9798)	
Epoch: [20][470/690]	Time 3.206 (0.804)	Data 3.049 (0.650)	Loss 9.0603 (8.9789)	
